frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,119.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,5,3.050514379935922,0.5447347107028432,,,,,,,,,,,,,
1,119.8,7,601,479,65.47711222648175,52.18558528533238,,,,,,,,,,,,,,,,,,,,,,,25,498,207,54.25557718600318,22.552017023097708,,,,,,,,,,,,,
2,211.5,5,593,493,,,,,,,,,,,,,,,,,,,,,,,,,25,511,259,,,,,,,,,,,,,,,
3,232.3,10,592,488,64.49658974721663,53.1661077645975,,,,,,,,,,,,,,,,,,,,,,,11,536,280,58.39556098734479,30.505143799359217,,,,,,,,,,,,,
65,2173.8,,,,,,,,,,10,539,642,58.722401813766496,69.94393685424507,-24.528368264544945,-14.411011664151498,-489.58818891307135,-265.9424517446971,9,595,484,64.82343057363833,52.73031999603522,1.066450794110659,0.0,21.28644299622068,0.0,,,,,,,,,,,,,,,,,,
66,2209.6,,,,,,,,,,10,536,640,58.39556098734479,69.72604296996393,-38.589356709410175,-27.17523467575433,-707.703377331303,-500.8402649706525,9,597,484,65.04132445791947,52.73031999603522,0.5499171990435353,-0.003271686494086313,-32.733231556619316,21.81124329389447,,,,,,,,,,,,,,,,,,
67,2241.9,,,,,,,,,,10,519,634,56.543462970955126,69.07236131712051,-48.87678756504448,-42.35084886717498,-541.5347491057975,-650.0038998302414,9,596,485,64.93237751577891,52.83926693817579,0.5439185617144653,0.0010840427036253287,-10.845833733090064,-21.68085407262634,,,,,,,,,,,,,,,,,,
68,2275.3,,,,,,,,,,10,493,616,53.71084247530034,67.11131635859029,-56.76411720127589,-60.14469136551731,-145.59898225404123,-635.2137985285211,9,597,484,65.04132445791947,52.73031999603522,-0.058665910887211986,0.0,-43.4562302868191,0.0,,,,,,,,,,,,,,,,,,
69,2309.7,,,,,,,,,,10,468,592,50.98716892178612,64.49658974721663,-58.593609967300026,-74.86072043983702,308.0179975532836,-451.91669335267915,9,596,485,64.93237751577891,52.83926693817579,-1.0814492504473694,0.013953603081608647,0.13849730105675054,-21.467081664010454,,,,,,,,,,,,,,,,,,
70,2342.2,,,,,,,,,,10,449,565,48.91717702111532,61.55502230942128,-49.60095725451373,-86.32182211281498,527.0946755371185,-226.785197789701,9,596,484,64.93237751577891,52.73031999603522,0.0,-0.5614181968393072,0.0,10.4644584685798,,,,,,,,,,,,,,,,,,
71,2374.1,,,,,,,,,,10,435,533,47.391919831147355,58.068720160923085,-32.63677670318371,-99.38653724862712,634.006684644573,-159.15555133200317,9,595,484,64.82343057363833,52.73031999603522,-0.5610548947099558,0.0,33.286412800528716,0.0,,,,,,,,,,,,,,,,,,
72,2411.1,,,,,,,,,,10,428,501,46.629291236163375,54.58241801242489,-10.489714631186683,-102.65714256311551,640.7767822517127,-96.33620848713237,9,595,484,64.82343057363833,52.73031999603522,0.03275693406353021,0.03275693406352815,21.837956042353483,21.837956042352065,,,,,,,,,,,,,,,,,,
73,2449.5,,,,,,,,,,10,428,468,46.629291236163375,50.98716892178612,14.707730396611769,-104.28877418203962,671.5761101315745,-108.10673267114926,9,596,484,64.93237751577891,52.73031999603522,0.0,0.630528958558962,0.0,11.752636692618095,,,,,,,,,,,,,,,,,,
74,2473.6,,,,,,,,,,10,434,435,47.28297288900679,47.391919831147355,27.198702802287567,-95.18462230897035,568.7165214955533,243.6161531341492,9,596,484,64.93237751577891,52.73031999603522,0.5686304119686348,0.4871461967413401,-10.579170455230416,9.791883351584724,,,,,,,,,,,,,,,,,,
75,2509.5,,,,,,,,,,10,447,404,48.69928313683418,44.01456462478973,49.40143016162164,-90.81810149559824,576.5229086590242,336.9671244935812,9,596,485,64.93237751577891,52.83926693817579,0.01988953960503882,0.5586096375075246,-22.099488450046405,-11.149892964222067,,,,,,,,,,,,,,,,,,
76,2542.2,,,,,,,,,,10,467,375,50.87822197964555,40.85510330271324,66.27340406310448,-84.22656188067494,440.9519085629844,540.9484220209815,9,596,485,64.93237751577891,52.83926693817579,0.0,0.6154129902249669,0.0,-12.078763301765777,,,,,,,,,,,,,,,,,,
77,2581.1,,,,,,,,,,11,491,354,53.4929485910192,38.5672175177613,83.2891344508631,-61.18742135843986,474.82639289654963,388.8899110617667,9,596,485,64.93237751577891,52.83926693817579,0.0,0.4725118527054566,0.0,-10.064150217368606,,,,,,,,,,,,,,,,,,
78,2609.7,,,,,,,,,,10,519,336,56.543462970955126,36.60617255923106,91.4502849496975,-47.2913923092864,262.77559010496674,531.8294660515667,9,595,485,64.82343057363833,52.83926693817579,0.5474534908864769,0.0,32.629707038498275,0.0,,,,,,,,,,,,,,,,,,
79,2644.1,,,,,,,,,,10,550,322,59.92081817731275,35.0809153692631,98.0882277954521,-26.597861013687368,183.48035311214014,590.1350101083124,9,596,485,64.93237751577891,52.83926693817579,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
80,2675.0,,,,,,,,,,10,582,317,63.40712032581095,34.536180658560255,104.15517779124322,-11.236365727968451,-30.39522483733551,675.030336658603,9,596,485,64.93237751577891,52.83926693817579,0.0,0.5381547798956273,0.0,11.462295631429749,,,,,,,,,,,,,,,,,,
